filname,t_start,t_end,video_duration,class_index
v_TfFVoogTDJY,0.2,57.81922083981338,60.03333333333333,53
v_6LX02yo9iGo,115.20561773998932,148.89907297964987,155.56666666666666,53
v_HAEyXtEdERI,30.417778343786807,35.2846228787927,194.93333333333334,53
v_HAEyXtEdERI,40.455645197236464,51.40604540099971,194.93333333333334,53
v_HAEyXtEdERI,76.65280142634276,90.34080159594384,194.93333333333334,53
v_HAEyXtEdERI,93.99093499375977,97.64106839157566,194.93333333333334,53
v_HAEyXtEdERI,110.11235750078005,121.67111326053042,194.93333333333334,53
v_HAEyXtEdERI,125.92960222464895,170.03538078159124,194.93333333333334,53
v_reEjJfSUGa8,0.01,164.809934162948,217.96666666666667,53
v_reEjJfSUGa8,177.71223634363338,214.4016070601918,217.96666666666667,53
v_uoy7NjeESZc,16.148302652106082,87.54913104524181,101.46666666666667,53
v_RNxHKDlWAGQ,10.520704256741698,183.96202712012482,192.6,53
v_E8r9-dSKLwc,0.2,49.301,49.233333333333334,53
v_UB2GzjNzo3M,0.01,196.60310643446147,237.26666666666668,53
v_UB2GzjNzo3M,220.66940006579856,237.33067999999997,237.26666666666668,53
v_KYtV2vpwuVw,41.24398751950078,72.64013728549142,98.63333333333334,53
v_hPOtGLv1GzM,17.293535044803154,55.45857790229977,189.33333333333334,53
v_hPOtGLv1GzM,57.843893080893295,83.784195648098,189.33333333333334,53
v_hPOtGLv1GzM,86.16951082669156,179.79313000156006,189.33333333333334,53
v_6dNh6AxVLx8,3.482276131045242,117.461,117.46666666666667,53
v_yScYLIJ_txA,8.766506230529595,40.012655763239884,41.1,53
v_QXZkejzunpk,14.577915565602215,71.13163265306122,71.23333333333333,53
v_08ItAtlb60Q,40.96347214275118,65.69142064174454,80.06666666666666,53
v_t6Hc2tHRrs4,10.892508580343218,116.24935881435258,120.33333333333333,53
v__7JooVc_sCQ,51.80336448598129,179.38640809968845,207.76666666666668,53
v_1AEZ9fDDkz4,54.497772585669786,94.581,94.46666666666667,53
v_hSq0yL5AB40,13.376650004775698,174.78822672906918,190.43333333333334,53
v_NurRl6_NLbg,7.935602301047824,153.01866058936574,169.0,53
v_5pPQc85IXtU,9.673849949691157,14.046211320407664,175.4,53
v_5pPQc85IXtU,21.151298547821995,66.78782035467557,175.4,53
v_5pPQc85IXtU,93.06387580657676,156.49166396857055,175.4,53
v_6SHSstpZN1I,21.670340093603745,91.59104680187208,108.5,53
v_f4983HmCNiM,75.7661872074883,118.5211154446178,119.53333333333333,53
v_OgaurUPiWYI,11.777156006240249,77.85158970358815,97.93333333333334,53
v_xj-f9hzQ3Lc,20.059872390426488,51.83538657549647,54.13333333333333,53
v_1Om21fCH1sI,0.01,3.8188783151326047,30.166666666666668,53
v_1Om21fCH1sI,12.022394695787833,20.697377535101406,30.166666666666668,53
v_1Om21fCH1sI,22.583243369734788,30.021,30.166666666666668,53
v_Vfb3LmFDols,23.764011276131054,118.21072275819034,130.13333333333333,53
v_bdKB3QYNFbc,10.500669266770672,153.1649344773791,232.1,53
v_bdKB3QYNFbc,156.78585491419656,183.958608424337,232.1,53
v_0gA_3BAxtVM,9.316337691878411,172.0782359813084,175.8,53
v_8H3Wy96BwHM,10.317935871176344,26.18839313572543,54.6,53
v_8H3Wy96BwHM,27.12673946957878,45.29653666146646,54.6,53
v_n9teiB6FW84,7.709897196261681,132.447015576324,145.46666666666667,53
v_Th0SMArnWiY,21.717214245032388,86.5447194540843,207.63333333333333,53
v_Th0SMArnWiY,97.56539533962312,152.66877476731722,207.63333333333333,53
v_Th0SMArnWiY,174.06185048517943,194.15837698439938,207.63333333333333,53
v_qqLiKDMtps8,0.01,168.321,168.23333333333332,53
v_a2vaM_aRHv4,53.911263650546026,98.69908268330731,177.13333333333333,181
v_9g1omTdpoYs,30.03510189931407,87.17980748517941,124.96666666666667,181
v_MBouLt-hXDU,61.00085335413416,104.83380187207487,234.06666666666666,181
v_ykcLgz3DlYg,68.14132864898595,109.06767542901716,133.03333333333333,181
v_520b6oA9s-U,59.94291926234872,204.68313894460545,234.2,181
v_YS3Q47uz3HI,7.727069205217188,142.07836925721926,159.7,181
v_zX9DZ_x9rJ4,9.771507529688943,157.70127322776912,173.86666666666667,181
v_G-fsWVYrAgc,34.39240249609984,151.34441809672387,169.56666666666666,181
v_FaiSWZFSHSE,26.75293429017161,82.79329138221526,180.4,181
v_FaiSWZFSHSE,91.80480609048362,150.66126152886113,180.4,181
v_XThYcZoFMMs,61.89389396528243,217.78893424036286,217.93333333333334,181
v_XCwPsQwzfiA,27.22309656467891,160.58877007176287,176.16666666666666,181
v_pt6XC-p_CFE,28.634985352574105,102.02398754758192,121.5,181
v_WMx0-3GZGUI,6.833398495123477,70.89650868486737,182.43333333333334,181
v_WMx0-3GZGUI,89.9730792948518,140.65411763182527,182.43333333333334,181
v_8ycO15nH8YM,0.01,186.6420181405896,186.56666666666666,181
v_KpoH4pBp9fg,52.861141965678634,197.55146333853355,222.93333333333334,181
v_2DvHUEFc5VA,17.918116887940823,20.90446970259763,191.36666666666667,181
v_2DvHUEFc5VA,27.17581061337692,182.16752034321374,191.36666666666667,181
v_7yndv2xOmn0,0.2,106.021,106.0,181
v_hg8WbkmC2nU,33.22659137723755,37.24299250466672,214.8,181
v_0YPfoB84Fes,5.3786012480499235,82.02366903276132,86.13333333333334,181
v_Q9UovyMsTLc,34.3199556396057,115.67985915904585,154.26666666666668,181
v_C3BBG_9Vo48,7.660365920081688,184.76539551509723,210.03333333333333,181
v_jcaOoRM6J80,27.87455644348223,138.36526812909253,215.2,181
v_jcaOoRM6J80,169.26236683753064,207.88373938221528,215.2,181
v_oHOR69nFt-4,15.704368952989409,190.12310349453975,214.03333333333333,181
v_E7rhlhVA0SY,60.413304891379326,106.77275940017194,233.93333333333334,181
v_4L0AI0f-cMs,45.382410296411855,202.58707956318253,232.6,181
v_iuEuMQUXLVw,10.035583463338536,12.457965678627145,221.7,181
v_iuEuMQUXLVw,33.22124180967239,36.33573322932917,221.7,181
v_iuEuMQUXLVw,55.71479095163806,67.48064742589703,221.7,181
v_iuEuMQUXLVw,88.93603276131044,157.80089859594386,221.7,181
v_iuEuMQUXLVw,184.44710296411859,192.40635881435256,221.7,181
v_2PCZkpF1_wU,57.66358771901896,152.35883561934475,169.5,181
v_gN_Kq57w72s,48.17929797191888,70.04528705148206,237.56666666666666,181
v_gN_Kq57w72s,94.50554602184087,180.13161622464898,237.56666666666666,181
v_gN_Kq57w72s,184.5793104524181,214.6012464898596,237.56666666666666,181
v_C7rGK81C7SU,5.963207488299532,238.921,238.86666666666667,181
v_l9XzNcLiMKc,61.179589293661394,193.1987030326149,229.6,181
v_FJZTNJ0LuJ4,56.61064790346716,99.92810650858034,146.8,181
v_HoybOj2Ro7o,31.025321372854915,202.53546645865836,218.5,181
v_sV8nkrbJIKE,31.37573731520689,191.5414058956916,191.46666666666667,181
v_mB0MeZjjCmU,18.058945525167946,57.52108574683122,214.26666666666668,181
v_mB0MeZjjCmU,72.90463193493727,92.97012696290165,214.26666666666668,181
v_mB0MeZjjCmU,101.66517480835287,165.20590838377532,214.26666666666668,181
v_X1lLinc_yvo,44.020082708070234,165.38973931746386,201.5,181
v_vl7OBBTv7KY,26.07665622811137,194.82595596880847,235.03333333333333,181
v_TPzxIqu1JJg,117.0565950155763,178.7391121495327,225.0,181
v_FwbnNQBzqHw,30.941042376388932,189.22890127033654,208.7,181
v_ZBuPedt-oEE,17.000235569422774,126.42428705148205,153.4,181
v_CuyMHCcxqNc,4.731147257410297,154.6338129921997,159.5,181
v_oNc2lJ9hV9E,9.331883151923993,173.68000838245356,190.73333333333332,181
v_XqxJsWQqKRk,42.45146530757578,55.1378280053951,173.2,181
v_XqxJsWQqKRk,59.9964349960493,70.25349419854153,173.2,181
v_XqxJsWQqKRk,81.05039862221751,128.82670069698392,173.2,181
v_5Y4YkCkgShc,50.95924859731347,146.847064059098,193.83333333333334,181
v_BJM1rUjXvkQ,8.000901943331849,213.241430054888,223.26666666666668,181
v_jaRSbVCkxlU,10.36298244310725,81.7935399973822,237.1,181
v_jaRSbVCkxlU,102.51950488359672,210.59060604524183,237.1,181
v_2WKy0FvMtCM,13.178362260792165,145.2614918068536,192.2,181
v_WWyGnNfcj8Q,5.795196705827418,83.74059239920615,185.6,181
v_kCD0iQFnHA4,8.897336007726024,130.28241840093602,135.4,181
v_1f_EQl4C700,35.9971123634061,59.25188375663026,204.1,181
v_1f_EQl4C700,59.570442271450865,100.98304919812792,204.1,181
v_1f_EQl4C700,104.16863434633386,150.996736024961,204.1,181
v_yhWw7oJrUFo,29.079157566302648,120.9043712948518,133.1,181
v__uTNqQhQA9w,0.01,71.52609815912636,92.76666666666667,181
v_KzK4sf7RmRM,15.160158977787685,134.14443701557585,147.16666666666666,181
v_KaGGtAhiH64,20.613089100434767,126.33828803492277,212.93333333333334,193
v_KaGGtAhiH64,93.42383931003498,128.6655722881977,212.93333333333334,193
v_KaGGtAhiH64,131.65779489955108,162.24495937116396,212.93333333333334,193
v_KaGGtAhiH64,166.2345895196352,212.91274376417238,212.93333333333334,193
v_bkRQgwbP0WM,0.7561518159126365,33.270679900156004,34.53333333333333,193
v_QvM8SFUUvsw,1.897187973478939,9.662422469578784,28.233333333333334,193
v_QvM8SFUUvsw,15.486348341653668,22.898617633385328,28.233333333333334,193
v_1_YFTTzzLrI,4.239362165366615,7.486533185647428,28.866666666666667,193
v_1_YFTTzzLrI,8.74932191575663,28.708841999999997,28.866666666666667,193
v_t8_XO-nWaYg,0.01,54.06472901716068,74.66666666666667,193
v_SHZ9fsusMGc,0.01,36.509973574453184,53.56666666666667,193
v_5wchVLM0f5Y,2.4892805007800307,35.61585947269891,40.8,193
v_Scv939uhNCc,0.01,40.92582293291731,43.53333333333333,193
v_B5Zi054Fa5k,0.0,103.16596615973482,120.56666666666666,193
v_uAKyRSEaY1s,7.816661368597282,30.550117216510905,41.63333333333333,193
v_p1yiPvIkRec,0.0,4.770756630265211,6.633333333333334,193
v_gGs1qNxsFTg,6.568692667706706,18.063904836193448,19.8,193
v_nwBb-WkaCYU,2.6636656661466462,50.86742175351014,54.96666666666667,193
v_ocvKEzb7OaE,0.2,53.066575963718826,53.13333333333333,193
v_dsCJ4xdRq-Q,4.097470717876335,19.406700876755067,28.8,193
v_h4N22DApP_Y,97.05974132917316,113.679560049922,212.66666666666666,193
v_h4N22DApP_Y,121.32467666146648,124.9810367800312,212.66666666666666,193
v_h4N22DApP_Y,129.96698239625584,139.2740808798752,212.66666666666666,193
v_h4N22DApP_Y,145.92200836817474,157.88827784711393,212.66666666666666,193
v_h4N22DApP_Y,171.18413282371296,182.1532131794072,212.66666666666666,193
v_h4N22DApP_Y,186.47436604680192,194.4518790327613,212.66666666666666,193
v_jE0XAclET5w,0.01,158.81482333385338,167.1,193
v_1kMPW5huHWQ,0.2,6.924023400936037,56.166666666666664,193
v_1kMPW5huHWQ,10.429858034321372,21.297945397815916,56.166666666666664,193
v_1kMPW5huHWQ,28.74784399375975,48.468163806552255,56.166666666666664,193
v_6YmZNDXap64,4.663189956169676,142.13832199546488,142.2,193
v_5XiBb9XGsg8,10.583742132366963,70.55828088244644,125.73333333333333,193
v_adUapXmi-xA,8.691580299531982,103.54317400312011,121.06666666666666,193
v_YFIkhFEtD8w,0.01,4.922920182113407,87.6,193
v_YFIkhFEtD8w,26.255574304604835,81.63842560998441,87.6,193
v_q2-2jIQGfvg,2.8637710951638065,54.65029839937597,76.33333333333333,193
v_9XyrLUWZl40,0.4201943883466275,1.235496840060023,20.066666666666666,193
v_9XyrLUWZl40,5.5001558182531705,8.134209893019525,20.066666666666666,193
v_9XyrLUWZl40,13.841327055013295,17.133894648471234,20.066666666666666,193
v_n_hNYA5kWME,15.036482802169232,81.98761763156114,192.33333333333334,193
v_n_hNYA5kWME,85.29013997789498,192.44698400000001,192.33333333333334,193
v_o8PA6XW32oI,0.01,29.58388731435257,31.466666666666665,193
v_a370DDsJtBA,1.0535921029641186,95.57585505460216,96.13333333333334,193
v_Hfd5sxW8Clg,35.78408736349454,102.38630710942722,187.2,193
v__Rcb5kuhn90,0.0,32.82006697819315,33.666666666666664,193
v_kRMskyrrRcA,0.2,29.023349354134165,49.0,193
v_Q5qIsUsM_-A,9.160371294851792,49.781000000000006,49.733333333333334,193
v_tjDOXnDswdA,0.0,42.54315886427458,44.93333333333333,193
v_56McYSkE4uQ,0.30631502652106085,49.08698412698413,48.733333333333334,193
v_5WCgpt2bEJw,3.9606500873634953,11.405669555382216,15.933333333333334,193
v_-YVhOi8vt_Q,0.20000000000000004,14.03402496099844,21.533333333333335,193
v_44r5SAczrOg,0.2,49.35779893915757,53.06666666666667,193
v_AS0hqTk_mIs,10.913305926677065,25.682210953198126,41.766666666666666,193
v_0w2XFd-Q9Eg,3.7673559906396257,16.8951426349454,18.466666666666665,193
v_uXcCES4BsQ0,19.329796723868963,50.57306,50.4,193
v_JYh2Oejg_lQ,17.22043980655226,25.644827625585023,39.63333333333333,193
v_zdoGEZO5Ldc,9.496273184260703,105.59855780897901,121.66666666666667,193
v_7VbXyfF3kEw,28.13084827066552,114.24130735101404,137.5,193
v_sYphlW-m1pU,0.01,195.697777,195.6,193
v_2mmN96TdEdY,0.01,218.84099999999998,218.8,193
v_9BS1II6O7I0,0.01,101.378231,101.26666666666667,193
v_aFdYbgmbOeY,10.152810482487329,70.71550540608425,75.6,193
v_hN9diyaOK4E,3.2267009345794393,90.7876308411215,94.13333333333334,193
v_f3Mse2A5edA,0.2,51.09983904118069,116.93333333333334,193
v_f3Mse2A5edA,0.2,116.78213151927437,116.93333333333334,193
v_f3Mse2A5edA,77.19725583463338,94.89969984399376,116.93333333333334,193
v_f3Mse2A5edA,92.89220619344772,111.68964673946958,116.93333333333334,193
v_JqFFXs0RAnI,0.2,16.175722444617783,38.46666666666667,193
v_BiIIco4EC2U,0.2,175.5830037934177,179.93333333333334,193
v_vKShqwBJrME,4.519210799584632,63.01070974454828,82.76666666666667,193
v_UZ9D6DhrmDI,6.644963878315133,24.570912945397822,32.86666666666667,193
v_XZCmkuDKltY,1.63798323364486,25.570738258566976,29.133333333333333,193
v_zMrUSfQ_mzo,0.2,16.690472971918876,21.933333333333334,193
v_G4XDVF_hYZc,0.5841677067082683,25.01761700468019,32.46666666666667,193
v_0gvD2pktxxw,15.144109606459406,162.4549939602009,176.7,193
v_WUOiJOqrHlI,6.571718934063486,24.096302758232774,175.4,88
v_WUOiJOqrHlI,39.15649156630265,48.74024824336972,175.4,88
v_WUOiJOqrHlI,115.82654498283932,121.57679898907958,175.4,88
v_WUOiJOqrHlI,145.67310149141966,157.72125274258968,175.4,88
v_M9uQCTr2-r0,7.196606864274571,181.08625429017158,184.53333333333333,88
v_HNIs8lFvKkA,0.01,221.07718820861683,220.93333333333334,88
v_hJn5L1nrkL4,0.0,15.70760515600624,70.63333333333334,88
v_mOVPZhGyUrs,3.806583444617785,47.15933934165367,67.76666666666667,88
v_mOVPZhGyUrs,47.85176984,63.65453426833074,67.76666666666667,88
v_eZ_qerXno64,2.35220356474259,62.986784344773795,67.0,88
v_UPZm0tx77Vw,27.00498835319813,112.3332502715075,120.13333333333334,88
v_saMBbZcDAjM,0.01,22.082175,22.033333333333335,88
v_Y_QRRCIujIc,0.01,169.4592290249433,169.4,88
v_6azNzt8rXAs,31.340064312776594,183.60845759000424,202.83333333333334,88
v_6azNzt8rXAs,183.92502274726985,190.25634883151332,202.83333333333334,88
v_uDs0wOnwaAM,1.329731806552262,213.08952200000002,212.93333333333334,88
v_Cu8lmHiXkUU,12.825699404056165,169.522287775351,178.7,88
v_mAfp5ABlKyM,0.01,0.02,42.4,88
v__uPVFvEQocU,51.88226006000001,81.76329177000002,114.73333333333333,88
v__uPVFvEQocU,22.66821054,41.36667166,114.73333333333333,88
v_3dR4MEUDHa0,3.8380614190554017,79.39989560670861,153.66666666666666,88
v_Koxtbgzexmw,0.01,12.724534,12.666666666666666,88
v_UMUGmKRkaxo,0.01,64.5649486677067,126.13333333333334,88
v_lnvsb4-71BQ,32.85747269890796,106.96155863026522,127.93333333333334,88
v_at_ahUtnF9Q,163.60327464527154,224.0333112511701,236.13333333333333,88
v_BPpq8m93LSI,9.944930964118564,15.398602783151324,102.76666666666667,88
v_BPpq8m93LSI,26.305946421216845,99.12850541653664,102.76666666666667,88
v_gaILpaBa7M8,14.608631520000005,79.412266,78.96666666666667,88
v_O2vrVwjqktg,58.139207976482325,142.95405150702032,146.06666666666666,88
v_OmIcycXGkG8,8.605606864274572,80.74084087363495,162.16666666666666,88
v_OmIcycXGkG8,98.20516068642746,135.41175507020282,162.16666666666666,88
v_OmIcycXGkG8,145.28289235569426,159.20372698907957,162.16666666666666,88
v_IlzwpnsIRZM,0.01,22.81713643525741,33.46666666666667,88
v_hiEVVSgAhls,1.531329953198128,72.05743272,85.33333333333333,88
v_CiryRTSYkC4,91.08173920426205,133.53281403120124,172.16666666666666,88
v_ahOnhEvMgq0,5.870120312012482,28.73913069422777,78.33333333333333,88
v_ahOnhEvMgq0,27.7931745,40.968548010920436,78.33333333333333,88
v_2NITA0d4vqo,26.20647425897036,126.65432234,158.46666666666667,88
v_X5gh32tHdsc,7.437603790951639,145.77703430265208,158.8,88
v_G-zVpNXq224,60.8509515897036,164.56735183619344,192.1,88
v_Ly70Hwy52WA,49.752067586739464,57.35747919235569,203.03333333333333,88
v_Ly70Hwy52WA,118.51766418751949,163.1994573705148,203.03333333333333,88
v_Ly70Hwy52WA,182.5298785347894,186.3325843375975,203.03333333333333,88
v_sI7qq85QaA0,4.666319850352137,70.62657858243935,78.16666666666667,88
v_QGY7zA03RkE,10.2131484,21.34586393447738,76.33333333333333,88
v_W5g1IIAOZqs,11.50634635,18.736777341653667,32.86666666666667,88
v_fp0dd844oUU,17.476445088775492,91.72770048,107.4,88
v_VbzzcpsAPo8,1.5949681796795685,9.911587973723034,72.96666666666667,88
v_VbzzcpsAPo8,14.924345109858812,34.06396318689548,72.96666666666667,88
v_VbzzcpsAPo8,39.53242550452418,61.97590626645865,72.96666666666667,88
v_0gkxTQGR6zI,0.010000000000000002,38.173604,38.03333333333333,88
v_PLWeVDUH_Cw,16.344126365054606,58.26810764430577,66.4,88
v_blMN_9ZtxsY,4.3159773737888285,14.098859421043509,184.4,88
v_blMN_9ZtxsY,27.33452336732925,34.527818990310635,184.4,88
v_blMN_9ZtxsY,37.980600889341694,94.663770398435,184.4,88
v_blMN_9ZtxsY,113.94180266802509,170.91270328549143,184.4,88
v_sx5Q-JsaAAs,12.036765990639624,134.70933853354134,164.03333333333333,88
v_sYJgYpQknw0,37.399123519500776,109.55504117940716,130.23333333333332,88
v_dWUEAavKWmI,0.01,113.89099769705075,124.8,88
v_yVsOoFr61x4,6.636234789391575,20.0215015600624,23.966666666666665,133
v_gRqvh21b8Hw,19.024206649898648,27.80460971908264,156.26666666666668,133
v_gRqvh21b8Hw,50.73121773306307,91.70643205592171,156.26666666666668,133
v_j1oB2NAlYsQ,14.038789605304213,25.39601265678627,202.2,133
v_j1oB2NAlYsQ,32.65201627301092,60.41411706552263,202.2,133
v_ItpDcSURusI,14.434697745709826,47.29486261388456,54.266666666666666,133
v_ILeNuidJc00,6.06080424,76.904488,76.83333333333333,133
v_L5nqeFWufrE,35.712796243369745,43.6398928923557,52.3,133
v_WiGOn6O-S1g,0.4631929079563183,15.090337369734788,15.6,133
v_yauw3CrvbtY,90.76328237129486,108.21775975039002,186.36666666666667,133
v_pzZ4TGcMK1k,0.0,184.36643990929701,184.26666666666668,133
v_JhqQGe0TkBU,14.834941258970359,17.969083778471138,133.66666666666666,133
v_W_scepAxfPA,4.1395993073322925,7.2346268268330745,12.333333333333334,133
v_CIJp-SG3sWE,16.4299984399376,21.684035881435257,28.5,133
v_FpxVS1Xpl1U,17.51577228,178.31288492000004,236.96666666666667,133
v_jhuRtkqUSSI,1.2982735085803432,37.106468419656785,38.7,133
v_LrputIUn4oY,33.55011748,70.74519890795631,84.03333333333333,133
v_qxQWNu_MN94,1.7240561622464898,4.525647425897036,6.9,133
v_gCx-ucvPhDY,2.12743132,5.488109120000002,5.5,133
v_bNuRrXSjJl0,38.5434391416473,41.75539240345124,228.7,133
v_bNuRrXSjJl0,75.30245980451463,78.15752937056256,228.7,133
v_bNuRrXSjJl0,120.9835728612818,124.19552612308573,228.7,133
v_bNuRrXSjJl0,161.3114304817091,164.88026743926898,228.7,133
v_bNuRrXSjJl0,214.84398392511704,219.12658825585027,228.7,133
v_JA-B3KK9A-I,12.254158999013024,13.368173453468751,237.96666666666667,133
v_JA-B3KK9A-I,18.56690757426216,23.394303543570317,237.96666666666667,133
v_JA-B3KK9A-I,25.62233245248177,28.593037664363717,237.96666666666667,133
v_JA-B3KK9A-I,33.42043363367188,40.84719666337674,237.96666666666667,133
v_JA-B3KK9A-I,51.24466490496355,62.013471298035604,237.96666666666667,133
v_JA-B3KK9A-I,62.38480944952086,85.4077748416059,237.96666666666667,133
v_JA-B3KK9A-I,106.57404947626478,121.05623738418926,237.96666666666667,133
v_JA-B3KK9A-I,131.08236747429078,195.32386768123783,237.96666666666667,133
v_JA-B3KK9A-I,202.75063062402492,225.03091970358815,237.96666666666667,133
v_eT9oCTQUMhA,29.856967252839777,167.42224627760618,178.76666666666668,133
v_ovTKJgSWMKQ,39.917927557918645,43.4878235183829,207.93333333333334,133
v_ovTKJgSWMKQ,89.89647100441842,114.56120673126243,207.93333333333334,133
v_HpQrpwNgCjc,2.3054547000000003,7.917408,11.033333333333333,133
v_OW_iCiS_U4Y,5.702907800665767,15.294161829058194,166.1,133
v_OW_iCiS_U4Y,31.625215985510174,35.254339131388384,166.1,133
v_OW_iCiS_U4Y,46.14170856902303,54.95529335187014,166.1,133
v_OW_iCiS_U4Y,90.98730172880384,93.32030946543983,166.1,133
v_OW_iCiS_U4Y,105.76301739416516,114.3173790951638,166.1,133
v_OW_iCiS_U4Y,141.795025374415,146.72026391575662,166.1,133
v_XSDIekFXkv0,8.319126365054602,22.388237129485177,78.43333333333334,133
v_XSDIekFXkv0,23.48929797191888,34.010546021840874,78.43333333333334,133
v_XSDIekFXkv0,36.579687987519506,47.1009360374415,78.43333333333334,133
v_XSDIekFXkv0,48.2019968798752,59.45728549141966,78.43333333333334,133
v_XSDIekFXkv0,60.55834633385335,64.22854914196569,78.43333333333334,133
v_XSDIekFXkv0,66.30833073322933,72.42533541341655,78.43333333333334,133
v_kBUDMFgWO9I,6.776295652106084,8.52061248,10.133333333333333,133
v_IwSUfrzxFnU,26.159397781591267,165.67618595007798,180.2,133
v_h0p_7Q2Bucc,2.06113026,73.49381145085803,81.2,133
v_8VPiqCCOPWg,50.83568941669231,55.48529515602393,198.63333333333333,133
v_8VPiqCCOPWg,64.47453291873171,91.44224620685509,198.63333333333333,133
v_8VPiqCCOPWg,114.07032747160228,143.2078567714137,198.63333333333333,133
v_4innF37ifyY,12.025230359999998,15.274488319999998,19.933333333333334,133
v_dSHw52PBi5I,7.97084101,144.33763845865838,148.73333333333332,133
v_l0Sz7dqLzqs,10.738950078003118,21.477900156006246,146.43333333333334,133
v_l0Sz7dqLzqs,23.07731825273011,90.93834321372856,146.43333333333334,133
v_l0Sz7dqLzqs,103.73368798751952,109.902872074883,146.43333333333334,133
v_J0EWvkkxh5o,4.7989924297971935,51.6204663970359,53.5,133
v_4avZ79LB5n4,2.369162751950078,7.431476324492982,12.833333333333334,133
v_bqDxblFvgro,4.920744149765991,168.19179563182527,185.53333333333333,133
v_Ww2_b9f6Kh0,7.242017410296412,16.691125840873635,44.06666666666667,133
v_Ww2_b9f6Kh0,23.58828527925117,26.96789340405616,44.06666666666667,133
v_Ww2_b9f6Kh0,39.106894015600616,41.10707025273011,44.06666666666667,133
v_hx0WYKDa7PM,39.773069422776906,87.1256825273011,100.03333333333333,133
v_vcE8e-fQBhs,92.96726209048364,178.955,178.93333333333334,133
v_vcE8e-fQBhs,0.0,92.2128803,178.93333333333334,133
v_6E4_XOsT89k,0.5466993,13.141028990639624,13.433333333333334,133
v_PPXrVuZAb74,1.5139843993759752,7.317591263650546,10.0,133
v_MmYNcmba_Ps,11.808983619344774,22.40618018720749,30.333333333333332,133
v_VFKUKX9ToNI,0.6059178190327613,11.209479652106085,11.433333333333334,133
v_j_tKuqWYV-A,6.24529841057588,130.28984615166922,137.9,133
v_YkqO2oi9SIk,56.59503705,75.17980439625585,84.13333333333334,133
v_YkqO2oi9SIk,8.397046215288611,49.3500573,84.13333333333334,133
v_U2td95KJU7Y,29.940511035407404,37.588358962929945,104.23333333333333,133
v_xWxpAaPhknA,8.64851794071763,152.11216848673948,163.0,133
v_9uitA8tmSfE,94.89240249609983,202.5123088923557,206.53333333333333,133
v_9uitA8tmSfE,6.605413416536662,91.31558574,206.53333333333333,133
v_7EEpIeXhO54,0.0,30.18211107,140.16666666666666,133
v_7EEpIeXhO54,38.88031578,135.19352574102965,140.16666666666666,133
v_97McCuWAynA,3.4238205849478187,5.604253606754671,127.26666666666667,9
v_3Y46yorcd5Q,10.264006083414444,195.88966735021015,233.96666666666667,9
v_xfThpRE6bLc,15.842049151955695,189.78128269791824,207.5,9
v_bzZMUbtgZho,11.189730019198027,16.60327986343479,182.9,9
v_bzZMUbtgZho,24.86606646779616,57.062441857204256,182.9,9
v_bzZMUbtgZho,65.89507581359055,68.74431257371515,182.9,9
v_bzZMUbtgZho,77.57694653010145,86.69450416250021,182.9,9
v_bzZMUbtgZho,109.20347456748465,120.60042160798308,182.9,9
v_bzZMUbtgZho,128.57828453633198,162.78692231601943,182.9,9
v_bzZMUbtgZho,165.35151577396334,167.34619957458642,182.9,9
v_QdmUojrWdmE,8.547547417720981,22.793459780589284,228.6,9
v_QdmUojrWdmE,30.984859389238558,35.25863309809905,228.6,9
v_QdmUojrWdmE,60.18897973311858,127.85706345674305,228.6,9
v_QdmUojrWdmE,129.63780250210155,162.40340093669866,228.6,9
v_7Ozl-ud1zTo,8.313923110213235,26.68189195756526,155.1,9
v_7Ozl-ud1zTo,37.07429538435654,154.961,155.1,9
v_O9crPOB_9tE,0.01,85.59012885179408,227.6,9
v_O9crPOB_9tE,64.99167460530421,227.448434,227.6,9
v_JAZu9CWEVbQ,0.0,4.9984122031547935,200.2,9
v_JAZu9CWEVbQ,12.808431270584155,200.24888700000002,200.2,9
v_zYN_cbLO3MU,12.97678783151326,174.39536817472697,202.9,9
v_zYN_cbLO3MU,180.72550858034316,186.106127925117,202.9,9
v_Z2GWtB7MGVs,0.01,212.7301248049922,223.53333333333333,9
v_iH8eHkIHrg4,10.277246613674071,179.41136151326054,188.16666666666666,9
v_YPXeQVi39nU,24.06694300156007,33.09204662714509,137.63333333333333,9
v_YPXeQVi39nU,42.3320336723869,74.13477978159128,137.63333333333333,9
v_YPXeQVi39nU,89.1766191575663,92.61475387207487,137.63333333333333,9
v_4uwtqRBE4Kk,25.747322529635877,58.45338087809227,222.86666666666667,9
v_4uwtqRBE4Kk,65.7600534878538,77.24196758890764,222.86666666666667,9
v_4uwtqRBE4Kk,86.28832415337429,90.4635656446666,222.86666666666667,9
v_4uwtqRBE4Kk,116.55882496524352,155.8756823415794,222.86666666666667,9
v_4uwtqRBE4Kk,164.57410211510503,172.57664830674858,222.86666666666667,9
v_4uwtqRBE4Kk,175.0122058433358,180.23125770745116,222.86666666666667,9
v_4uwtqRBE4Kk,185.4503087457098,213.98112547581903,222.86666666666667,9
v_sVeC5VlDsjk,15.766095482059285,150.04973631201247,174.13333333333333,9
v_9ZGy24Geu5k,3.2262975070202806,113.27889024648985,114.8,9
v_S2jbh7QMrKc,30.859862836193447,213.53606238377537,227.33333333333334,9
v_vBdm15wRqig,24.887082188049426,26.72207442311298,146.93333333333334,9
